KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2011-08,9.1654739130435,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2011-09,9.1342772727273,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2011-10,9.1138095238095,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2011-11,9.1386590909091,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2011-12,9.0183714285714,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-01,8.8502681818182,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-02,8.8196380952381,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-03,8.8872545454545,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-04,8.8649842105263,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-05,8.9923727272727,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-06,8.8743,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-07,8.5450909090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-08,8.2804869565217,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-09,8.492945,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-10,8.6144695652174,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-11,8.6076318181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
EXR.M.SEK.EUR.SP00.A,M,SEK,EUR,SP00,A,2012-12,8.6512105263158,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swedish krona/Euro ECB reference exchange rate,"ECB reference exchange rate, Swedish krona/Euro, 2.15 pm (C.E.T.)",SEK,0
